EDRPOU,Name,Address,Contacts,KOATUU,Кількість відходів по ПЗУВ,Кількість відходів в тоннах,Відходи I класу,Відходи II класу,Відходи III класу,Відходи IV класу
33579794,"Комунальне підприємство ""Благоустрій"" Більмацької селищної ради Більмацького району Запорізької області","71001, Запорізька область Більмацький район смт.Більмак вулиця Запорізька,16",kp_kbv@i.ua/(06147)22378,2322755100,750.678,505.8980000000001,0.04,0.08,0.1,505.67800000000005
39950927,"ТОВ ""КВАРТАЛ СІТІ 1""","58003, м. Чернівці, вул. Кіцманська, 43",/0505282151,7325085201,750.15,646.2059999999999,0.006,0.05,1.0,645.15
30108660,"ДП ""Дарниця-1""","02132, м. Київ, вул. Дніпровська набережна, 26-Б",dpofis@ukr.net/364-95-86,8036100000,750.0,582.0336,0.0336,0.0,0.0,582.0
32566213,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""EVCI PLASTIK""","61020, м. Харків, проспект Любові Малої, 93",/067-576-30-08,6310137900,750.0,750.0,0.0,0.0,0.0,750.0
05527367,"Товариство з обмеженою відповідальністю ""Перше травня""","27037, Кіровоградська область, Добровеличківський район, с. Піщаний Брід, вул. Незалежності, 1",tov1travnya2002@ukr.net/0525325266,3521785301,749.8199999999999,340.67099999999994,0.002,0.751,0.498,339.41999999999996
14021460,ПАТ Лебідь,"42238, Сумська обл., Лебединський р-н., с. Будилка, вул. Центральна, 58",LymanetsO@ulf.com.ua/0675063828,5922981201,748.4459999999999,19.973,0.048,0.979,0.0,18.945999999999998
05490701,"ТОВ ""Хлібороб""","пров. Хіміків, 2, м. Лебедин, Сумська область, 42200",hrr770385@yandex.ua/0958713080,5910500000,748.2719999999999,170.784,0.10300000000000001,0.1,0.259,170.322
33811506,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КАПАРОЛ ДНІПРО""","52460, Дніпропетровська обл., Солонянський район, село Василівка, ВУЛ. ПЕРЕМОЖНА, будинок 1-3",pogorelaya@caparol.ua/0952201891,1225081500,748.23,453.289,0.059,0.0,0.0,453.23
14199608,Ватутінське комунальне підприємство теплових мереж,"20250 Черкаська обл., м. Ватутіне, вул. Франка, 10",kptmvatutino@ukr.net/(04740) 62056,7110200000,748.111,47.4825,0.117,0.22950000000000004,0.025,47.111000000000004
30558462,"Приватне підприємство ""АМІД""","12415, Житомирський р-н с. Іванівка, вул. Промислова,5,",office_amyd@ukr.net/0412516261,1822083000,747.53,676.7647,0.004699999999999999,0.08,0.15,676.53
14261388,"Публічне акціонерне товариство ""Центральне конструкторське бюро Ритм""","58032, м.Чернівці, вул.Головна, 244",/582613,7310100000,747.5,0.32500000000000007,0.13,0.195,0.0,0.0
00992622,"Державне підприємство ""Подільське лісове господарство""","66300, м. Подільськ, вул. Мельниченка 27",kotles@ukr.net/(04862 2-45-67,5111200000,747.1169999999998,520.843,0.0,0.353,1.0230000000000001,519.467
21566556,"ТОВ ""Науково-впроваджувальна фырма ""ПОРТ""","02094, м. Київ, вул. Віскозгна, 9",0443836290@ukr.net/044-597-04-28,8036400000,747.0,118.508,0.018000000000000002,0.0,10.99,107.5
31924756,Київська регіональна спілка споживчої кооперації,"01042, м. Київ, Печерський район, вул. Іоанна Павла ІІ, будинок 21",Lorarss777@gmail.com/044-528-55-44,8038200000,746.467,126.591,0.124,0.0,0.0,126.46700000000001
38157060,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТОРГОВИЙ ДІМ ""ПРІМАТЕРРА""","61058, м. Харків, пр. Науки,5, оф.4",popov.rodnik@gmail.com/7360809,6310136300,746.1089999999999,625.694,0.022000000000000002,0.0,0.213,625.4590000000001
31569915,"ТОВ ""Сервісний центр""","04050, м.Київ, Шевченківський р-н, вул. Мельникова,12",0443836290@ukr.net/044-431-84-31,8039100000,746.0830000000001,40.66,0.117,0.0,2.46,38.083
37815064,"ТзОВ ""СПОРТ-СЕТ""","01014, м. Київ, вул. Катерини Білокур, буд. 1, офіс 23",/0975071947,4610100000,745.8000000000001,28.943399999999997,0.1434,0.0,0.0,28.799999999999997
01033935,Снігурівське міжрайонне управління водного хозяйства,57300 вул. Центральна 196 М. Снігурівка. Миколаївська область.,anatol-alekseenko@ukr.net/(05162)21865,4825710100,745.7798,123.57939999999999,0.012599999999999998,1.0884000000000003,0.3286,122.1498
33676753,"Товариство з обмеженою відповідальністю ""Велмаш-Україна""","62300, Харківська обл., Дергачівський район, м. Дергачі, вул. Лозівська,96Є",kr@velmash.cjm.ua/(057)720-11-56,6322010100,745.145,49.729,0.12000000000000001,0.14,0.524,48.945
33648532,"ТОВ ""Гасер-Європа""","81160, Львівська обл., Пустомитівський р-н., смт. Щирець, вул. Б. Лепкого, 1",/0323067859,4623655500,745.0500000000001,10.197,0.14700000000000002,0.0,0.0,10.05
02647289,"ДП ""Санаторій ""Верховина"" ЗАТ ""Укрпрофоздоровниця""","90033, Міжгірський район, с. Сойми",sojmy@ukr.net/0957785818,2122487401,744.52,611.8204000000001,0.0,0.26,0.0604,611.5
35855828,"Товариство з обмеженою відповідальністю ""Інтерфом-Захід""","Тернопільська область, Гусятинський район, м. Хоростків вул. Незалежності 3А",Office@interfoam-west.com.ua/0355753027,6121611000,744.3520000000001,19.753,0.085,0.0,6.116,13.552000000000001
31271138,"Приватне Акціонерне Товариство ""БЛАСТКО""","53073 Криворізький район с. Златоустівка вул. Підстепна, 29а",blastko25@gmail.com/0675447996,1221882401,743.942,171.132,0.017,0.597,3.8760000000000003,166.642
39542419,"ТОВ ""Феросталь""","85102, Донецька обл., м.Костянтинівка, вул. Б.Хмельницького, 1.",ferrostal@svinets.com.ua/06272-2-42-62,1412600000,743.8040000000001,490.81100000000004,0.0,0.507,0.0,490.30400000000003
30848444,"Фермерське господарство ""Геліос 2000""","с. Новогригорівка Перша, Долинський р-н., Кіровоградська обл., 28522",fggelios2000@ukr.net/0994747245,3521986901,743.5261,1.7273,0.0,1.4779,0.0883,0.1611
41088275,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДЖІ ТІ ЛОДЖИСТІКС""","01133, м.Київ, вул.Євгена Коновальця, буд.36, приміщення 45А",/044-585-42-52,6310138800,743.4000000000001,452.587,0.006,0.5,0.231,451.85
21481268,"ТОВ ""КИЇВМІСЬКВТОРРЕСУРСИ""","02002, м. Київ, вул. Є. Маланюка, 112",kgvr@ukr.net/044-516-86-51,8036600000,743.117,336.4747,0.020700000000000003,0.0,6.187,330.267
01998302,Снігурівська центральна районна лікарня,"57300, Миколаївська обл., м. Снігурівка, вул. Жовтнева 1",snigcrl@ukr.net/0512-50-00-30,4825710100,743.029,567.303,0.018000000000000002,0.13,0.426,566.729
05468044,"ТОВ ""Корсунь-Шевченківська швейна фабрика""","19400, Черкаська обл. м. Корсунь-Шевченківський, вул. Червоноармійська, 5",mik4771@gmail.com/0473524626,7122510100,742.873,23.606,0.137,0.066,0.03,23.372999999999998
26197655,"Філія ""Тернопільський райавтодор"" ДП ""Тернопільський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України""","м. Тернопіль, вул. О. Кульчицької, буд.8",Terrajad-15@ukr.net/0352270535,6125286401,742.8499999999999,8.029,0.0,1.461,0.118,6.450000000000001
04832737,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ТРАНСМАШ""","м.Дніпро, вул.Молодогвардійська,17",transmash@t-mash.dp.ua/790-98-70,1210138400,742.394,173.67499999999998,0.026000000000000002,0.43,4.575,168.644
13719448,ТОВ «КОМЕРЦІЙНО-ВИРОБНИЧА ФІРМА «СІНТЕК»,"08131, Київська область, Києво-Святошинський район, с.Софіївська Борщагівка, вул. Садова,48а",2735074@ukr.net/(044)276-65-25,3222486201,742.35,176.8405,0.0495,0.0,6.491,170.3
25717213,"ПАТ ""ПОЛТАВАОБЛЕНЕРГО"" (Новосанжарська філія ПАТ ""ПОЛТАВАОБЛЕНЕРГО"")","36022, м. Полтава, вул. Старий Поділ, 5 (39300,смт. Нові Санжари, вул. Чкалова, 11)",kanc01@pl.energy.gov.ua/(0532)516-359,5323455100,741.748,27.736,0.076,0.066,6.146,21.448
00377176,ТзОВ Володимир-Волинський хлібозавод,"вулиця Луцька, буд. 62, м. ВОЛОДИМИР-ВОЛИНСЬКИЙ, ВОЛОДИМИР-ВОЛИНСЬКИЙ РАЙОН, ВОЛИНСЬКА обл., 44700",vvhlibzd@ukr.net/38384,0710200000,741.36,2.282,0.062000000000000006,0.8600000000000001,0.0,1.3599999999999999
39048647,Підприємство з 100% іноземними інвестиціями «БІЛЛА-Україна»,"02140, м. Київ, вул. Гришка, 3",i.nazarenko@billa.ua/38(050)3304116,3210500000,740.946,640.966,0.02,0.0,0.0,640.946
05395486,"Філія ""Ярмолинецький райавтодор"" Дочірнього підприємства ""Хмельницький облавтодор"" Відкритого акціонерного товариства ""Державна акціонерна компанія ""Автомобільні дороги України""""","32100, Хмельницька обл., смт. Ярмолинці, вул. Чапаєва, 1",jarautodor@ukr.net/(03853)21332,6825855100,740.4520000000001,19.701999999999998,0.0,1.422,0.22799999999999998,18.052000000000003
24487975,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ТАХІОН""","61202, м.Харків, Шевченківський район, вул. Ахсарова, 11, кв.18",/057-712-02-02,6310137900,740.139,99.012,0.05999999999999999,0.0,6.962999999999999,91.989
38433815,"ТОВ ""Ромни - Кондитер""","вул. В.Ларіонаова, 145, м. Дніпро, 49052",romnyprod@i.ua/0544831056,5910700000,740.071,265.166,0.095,0.0,0.0,265.071
30648461,"ПП ""Агро-Синтез""","53265 Дніпропетровська область Нікопольський район с.Південне вул.Шевченка, 21",afhetman@gmail.com/0667115685,1222986700,739.9544999999999,72.7628,0.0036,1.03,2.7597,68.9695
3124120475,Фізична особа-підприємець Білостоцький Юрій Миколайович,"54030, м. Миколаїв, вул. Артилерійська, 12, кв.2",yurablesk@gmail.com/050-906-15-08,4810136300,739.2650000000002,68.94500000000001,0.0,0.0,13.68,55.26500000000001
38395969,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЗОРЯ-ПІВДЕНЬ""","65045, Одеська обл. м.Одеса, вул.Жуковського, буд. 33. оф. 612",0312_2014@mail.ua/0503336603,4820955100,739.0,739.0,0.0,0.0,0.0,739.0
00993283,"Державне підприємство ""Кам""янець-Подільське лісове господарство""","32300, Хмельницька обл., Кам""янець-Подільський р-н, с. Колибаївка, вул. Ватутіна, 26",lisgosp01@gmail.com/(03849)74788,6822484201,738.4000000000001,115.5688,0.0088,1.16,0.0,114.39999999999999
2377608073,Фізична особа – підприємець Шепель С.Д.,"57287, Миколаївська обл., Вітовський р-н, с. Лупареве, вул. Набережна,12а",oshepel187@ukr.net/050-394-9996,4823382603,737.82,5.37,0.0,1.35,1.2000000000000002,2.8199999999999994
30175077,"ТОВ ""Укрнафтозапчастина""","вул. Машинобудівників, 1, м. Суми, 40020",i@ukrnz.com.ua/776776,5910136600,737.548,117.672,0.124,0.0,0.0,117.548
2305101012,Фізична особа-підприємець Білоусов Сергій Юрійович,"61001, м.Харків, Слобідський район, вул.Плеханівська, 50, кв. 111",/057-719-11-23,6310137500,737.5,62.635000000000005,0.135,0.0,0.0,62.5
03335511,"ПрАТ ""Львівське спеціалізоване будівельно-монтажне управління No1""","79040, м. Львів, вул. Конюшинна, 14",/0322627320,4610136300,737.4680000000001,181.557,0.0,1.095,0.194,180.26799999999997
03397726,Хмельницька міська поліклініка No4,"29016, м. Хмельницький, вул. Молодіжна, 9",Hm03397726@gmail.com/773505,6810100000,736.649,153.163,0.042,0.10900000000000001,6.513,146.49899999999997
25374664,"ТОВ ""Агенство ""Медіус-Плюс""","54030, м. Миуолаїв, вул. Потьомкінська,16, кв. 16",ntc-ekologii@ukr.net/0512-44-33-41,4810136600,735.95,495.99800000000005,0.048,0.0,0.0,495.95000000000005
32952077,"Товариство з обмеженою відповідальністю ""Слава""","61178, м. Харків, Салтівське шосе, буд. 260, кв. 40",/336-79-85,6310138500,735.799,106.024,0.125,0.0,0.1,105.799
36433153,"Товариство з обмеженою відповідальністю ""Грузавтосервіс""","54055 Миколаївська область,м. Миколаїв, вул.1-ша Слобідська,62",gruzavto11@yandex.ru/478735,4810136300,735.738,357.8136,0.0756,0.0,0.0,357.73800000000006
03766547,"Товариство з обмеженою відповідальністю ""Правда""","66740,Одеська обл.,Захарівський р-н., смт.Затишшя,вул.Центральна,67",pravda.tov@gmail.com/0486095366,5125255400,735.5,676.014,0.0,0.0,1.214,674.8
1530617446,ФОП Ковбаса О. Д.,"м. Черкаси пров. Радіщева, 20/1 (факт м. Черкаси, вул. А. Корольова, 3)",ninasaf@ukr.net/0984818229,7110136700,735.1279999999999,50.265,0.137,0.0,0.0,50.128
02970062,ТОВ ФІРМА «СУВЕНІР»,"вул. Цегельна, 249, м. Запоріжжя, 69092",zp.steklo.249@gmail.com/0676196085,2310137500,735.1179999999999,42.49080000000001,0.096,0.3718,0.5549999999999999,41.468
32387224,ПСП Оберіг,"37310, Полтавська обл., Гадяцький р-н., с. Гречанівка",LymanetsO@ulf.com.ua/0675063828,5320482401,735.029,30.989000000000004,0.05,0.9099999999999999,0.0,30.029000000000003
14290757,"ТОВ ""Граніт ЛТД""","11654, Житомирська обл., Малинський р-н, с. Буки",gabro@granit.net.ua/0674001193,1823481403,734.9180000000002,6.795,0.12,0.257,0.0,6.417999999999999
40306134,"Товариство з обмеженою відповідальністю ""ТРАНС-ДНЕПР 2016""","51251, Дніпропетровська обл., Новомосковський р-н, смт.Губиниха, вул.Берегового, б.1",dimnaumo@gmail.com/+0933254117,1223255600,734.1335,37.7456,0.0039,0.936,4.2822,32.5235
02568259,ДП «Миколаївстандартметрологія»,"54029, м. Миколаїв, пр.Центральний,11/5",delovod@ncsms.com.ua/(0512)34-21-14,4810136300,733.7599,126.04650000000001,0.08350000000000002,0.36810000000000004,0.135,125.4599
38326992,"Товариство з обмеженою відповідальністю ""БІОЛАН""","63230, Харківська обл., Нововодолазький район, с. Просяне, вул. Чкалова,2",biolan_2012@ukr.net/(098)716-98-77,6324284001,733.63,656.9350000000001,0.009000000000000001,0.06,0.036000000000000004,656.8299999999999
20449104,"ТОВ ""Готель ""Ужгород""","м. Ужгород, пл. Б.Хмельницького, 2",marketing@hoteluzhgorod.com/0312612070,2110100000,733.15,430.3078000000001,0.049800000000000004,0.10800000000000001,0.0,430.15
31790584,"ВАТ ДАК Автомобільні дороги України ДП ""Івано-Фоанківський облавтодор""","76004, м. Івано-Франківськ,вул. Петрушевича, 1",vtkoad@gmail.com/(0342)505625,2610100000,732.0,44.6024,0.0024,1.0,3.6,40.0
03757241,"ТОВ "" Прогрес""","26011,Кіровоградська обл, Новомиргородський р-н,с.Турія,Центральна 125",turiya.progres@gmail.com/0525642528,3523887601,731.99,98.49,0.04,0.75,1.21,96.49
05287839,СТОВ Мрія,"37323, Полтавська обл., Гадяцький р-н., с. Плішивець",LymanetsO@ulf.com.ua/0675063828,5320485301,730.014,61.174,0.02,1.1400000000000001,0.0,60.013999999999996
01349511,ПрАТ «Білоцерківський завод залізобетонних виробів»,"09100, Київська область, м. Біла Церква, вул. Січневий прорив,43",bczzbv@ukr.net/(04563)4-77-67,3210300000,730.0,720.2,0.0,0.0,0.2,720.0
2163005474,Фізична особа-підприємець Костриба Віктор Миколайович,"59352, Чернівецька обл., Чернівецька обл., Кіцманський р-н, с.Чортория, вул.Грушевського, 19",/(050) 7700123,7322581507,729.6,699.4159999999999,0.0,0.0,0.616,698.8000000000001
23253134,"Відокремлений підрозділ ""Волинські магістральні електричні мережі"" державного підприємства ""Національна енергетична компанія ""Укренерго""","01032, м.Київ, вул.Симона Петлюри,25 (с.Струмівка, вул.Липинського,5)",we-lt-kanc@ua.energy/(0332)255177,0722884803,729.225,163.718,0.09399999999999999,0.12,0.729,162.775
3482166,ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «УІФК-АГРО»,"07544, Київська обл. Баришівський р-н, с. Коржі, вул. Промислова, 40/1",sekretar@uifk-agro.com.ua/(067)323-77-64,3220282801,728.5699999999999,18.0098,0.0798,0.0,6.36,11.57
32833230,"ТОВ ""Консервний завод ""Поповецький""","23051 Вінницька обл., Барський р-н, с. Попівці, вул. 8 Березня 1",office.kzp@gmail.com/(04341)3-88-88,0520284403,728.491,215.5179,0.0339,0.53,1.613,213.341
22944575,"ТОВ ""Спецконтракт""","02099, м. Київ, вул. Тростянецька, 107/11",secretary@spetskontract.com/0445664540,8036300000,728.318,49.778,0.135,0.0,0.07500000000000001,49.568
35617375,"Сільськогосподарське товариство з обмеженою відповідальністю ""Східноукраїнський центр по розведенню цінних видів риб ""МЖА""","63213, Харківська обл., Нововодолазький р-н, с. Павлівка, вул. Центральна, 1",/050 631 50 39,6324286003,728.255,166.809,0.10500000000000001,0.065,0.084,166.55499999999998
22764809,"Славутський РЕМ АТ ""Хмельницькобленерго""","м. Хмельницький, вул. Храновського, 11А",sl.rem@hoe.com.ua/(03842)73429,6810600000,728.163,3.7382000000000004,0.09720000000000001,0.478,0.0,3.1630000000000003
32285581,"ТОВ ""Дюна-Веста""","80100, Львівська обл., м.Червоноград, вул. Б.Хмельницького, 67",info@duna.ua/0324941342,4611800000,728.0809999999999,233.17999999999998,0.099,0.0,0.0,233.081
19370805,"Товариство з обмеженою відповідальністю ""Юпітер""","65012, м. Одеса, пр. Мукачівський, 8",info@ju-ton.com/+380487852297,4810200000,728.019,258.46299999999997,0.0,0.6629999999999999,2.831,254.969
2952413139,ПП Люклян Роман Васильович,"Рожнятівський р-н, смт. Перегінське, вул. Весела,1",liyklian@ukr.net/0501665962,2624855800,728.0,728.0,0.0,0.0,0.0,728.0
31143549,"Приватно-орендне сільськогосподарське підприємство ""Казавчин-Агро""","26322,Кіровоградська обл.,Гайворонський р-н,с.Казавчин,вул.Шкільна,4",r.ivashchuk@tasagro.com/0680799932,3521182401,727.9319999999999,145.013,0.013000000000000001,1.002,0.366,143.632
24784472,"Приватне сільськогосподарське підприємство ""Корона""","56100, Миколаївська область, Баштанський район, м. Баштанка, вул. Промислова,9",psp.korona@gmail.com/0679866189,4820610100,727.242,335.66200000000003,0.0,0.77,0.15,334.742
30107850,"ТОВ ""ВКП ""СТ-ДРУК""","03179, м. Київ, вул. Львівська, 55",st-druk@i.ua/067-406-74-89,8038600000,727.0250000000001,67.127,0.121,0.01,1.0210000000000001,65.975
40494987,"ТОВ ""ТК ""Авторадіатор""","87515, Донецька область, м. Маріуполь, вул. Серова буд. 1, кімната 5",l-dudareva@bigmir.net/0677566820,1412336300,726.94,129.314,0.037,0.7660000000000001,0.621,127.89
33323402,"Приватне підприємство ""ТК ""Домострой""","21017 Вінницька обл., м. Вінниця, Замостянський район, вул. Липовецька, 6А",domostroy_arenda@ukr.net/(0432)55-14-04,0510100000,726.3,96.42600000000002,0.126,0.0,0.0,96.3
33731431,ТОВ «Валром Україна»,"23320Вінницька обл.,Тиврівський район, смт.Сутискивул.Вінницька,49",office@valrom.com.ua/0435533768,0524555700,726.182,259.969,0.015,0.7200000000000001,0.652,258.582
32334104,"ПП ""Таврія-І""","65091, м. Одеса, вул. М'ясоїдівська, 14; м. Чорноморськ, проспект Миру, 32",tavria1plus@ukr.net/(0482) 307321,5110100000,726.08,726.08,0.0,0.0,0.0,726.08
32393607,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МАІС»,"08444, Київська обл., Переяслав-Хмельницький район, с. Дениси, вул. Центральна, будинок 51-Б",info@econvp.com.ua/(044)2095107,3223382801,725.0899999999999,67.997,0.02,0.45,6.787,60.74
31561586,"ПП ""Укрбел""","59014, Чернівецька обл., Сторожинецький р-н, с. Комарівці, вул. Сіретська, 5",/0373543303,7324585001,725.058,398.6233,0.0653,0.0,0.0,398.558
39177507,"ТОВ "" ТЕХНО-НАФТА-ГАЗ""","м. Чернівці, вул. Миколаївська, 51А",tehno-nafta@compari.cv.ua/585611,7310136600,725.0509999999999,0.925,0.064,0.81,0.0,0.051000000000000004
35638924,"ТОВ ""Никпласт""","54034, м. Миколаїв, вул. 1-ша Інгульська, 1-з",nfarmplast@gmail.com/(0512)24-63-21,4810136900,724.668,132.386,0.1,0.138,0.48,131.668
38477517,ТОВ ГОРМОЛЗАВОД,"65012, м. Одеса, вул. Пантелеймонівська, 20, кв.1",gmznata@gmail.com/0952791711,5110137500,724.14,664.3006,0.0006,0.0,1.1600000000000001,663.14
23502626,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЯВІР-95""","04212, м.Київ, вул. МАЛИНОВСЬКОГО, будинок 6-Б",boss@tour2006.com.ua/050-311-46-50,8038000000,723.95,723.95,0.0,0.0,0.0,723.95
05785017,"ДП ""Львівський державний ювелірний завод""","79060, м. Львів, вул. Академіка Підстригача, 2",dplduz@gmail.com/2632472,4610136900,723.7249999999999,44.041,0.11599999999999999,0.2,0.0,43.725
05498737,"КУ ""Запорізька обласна клінічна дитяча лікарня"" Запоріхької обласної ради","69063, м. Запоріжжя, пр. Соборний/вул. Дніпровська/вул. Олександрівська, 70/21/47",zodkdl@ukr.net/0617642967,2310136300,723.5070000000001,328.30589999999995,0.0699,0.055,0.374,327.807
33368349,Товариство з обмеженою відповідальністю «ЛЕНТАКС-ЮГ»,"54017, м.Миколаїв, Центральний район, вул.Чкалова, буд.20",vasilimarchen@ukr.net/099-275-66-59,4810137200,723.44,115.33799999999998,0.098,0.23,0.07,114.94
4007581265,ВП Шепетівська дистанція колії,вул.1-а Привокзальна 20,pch18shepetivka@gmail.com/4-08-84,6810700000,723.328,32.949,0.040999999999999995,0.972,0.008,31.928
32922566,Фермерське господарство «ВОЛОДИМИР»,"вул.Суворова буд. 133 відокремлена садиба , с.Соболівка, Теплицького р-н, Вінницька обл., 24400",tovstun_m@ukr.net/0435243313,0523786401,723.25,201.912,0.012,0.9,0.25,200.75
38734458,"Товариство з обмеженою відповідальністю ""Екотехнопарк""","62301, Харківська обл., Дергачівський район, м. Дергачі, вул. Залізнична, буд. 31-Д",ecotehnopark@gmail.com/750-19-19,6322000000,723.22,662.938,0.012,0.0,0.006,662.9200000000001
25584373,"КП""Теплокомуненерго""","вул.Соборна,122-1, м.Монастирище, Черкаської обл., 19100",mtkeoffice@ukr.net/(04746)25921,7123410100,722.0780000000001,11.641,0.04,1.0230000000000001,0.0,10.578
25675294,"Державне підприємство ""Національна енергетична компанія ""Укренерго"" відокремлений підрозділ ""Рівненські магістральні електричні мережі""","01032, м. Київ, вул. Симона Петлюри,25",we-ru-kanc@ua.energy/61-98-79,5610100000,721.9485,156.4415,0.09399999999999999,0.12,0.729,155.4985
31479984,"СТОВ ""ДОЧ-ХЛІБ""","16431, Чернігівська область, Борзнянський район, с. Велика Доч, вул.Привокзальна, буд. 45",g.lutsenko@agrotrade.ua/(04653) 34061,7420880601,721.264,502.9678,0.0398,0.036000000000000004,0.028,502.86400000000003
32320388,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ «ПОЛКОВНИЧИЙ ХУТІР»,"09431, Київська область, Ставищанський р-н, с.Полковниче, вул. Поповича, буд. 35",info@ropa.in.ua/045 642 50 21,3224284602,721.25,154.76899999999998,0.09,0.0,2.379,152.3
31034773,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛТАВА-САД""",ПОЛТАВСЬКА ОБЛАСТЬ ПОЛТАВСЬКИЙ РАЙОН С.РОЗСОШЕНЦІ ВУЛИЦЯ ОБЛАЧНА 1,Bohaievska@gmail.com/0669986726,5324000000,720.8000000000001,34.800000000000004,0.0,0.0,14.0,20.799999999999997
33282218,"Філія ""Львів-молоко"" ПрАТ ""Тернопільський молокозавод""","вул. Зелена, 301, м. Львів,79066",sbuh.lviv@molokija.com/(032)2418164,4610136800,720.6779999999999,3.7623999999999995,0.0,1.2953999999999999,1.439,1.028
36738288,"ТзОВ ""Млин Агро""","81772, Львівська обл., Жидачівський р-н., с. Млиниська, вул. І.Франка, 4г",mlynagro2@gmail.com/0972711441,4600000000,720.31,6.712999999999999,0.003,1.4,0.0,5.31
02006722,"КУ ""Запорізька центральна районна лікарня"" Запорізької районної ради Запорізької області","70401, Запорізька область, Запорізький район, сел. Миколай-Поле, вул. Центральна, 46-А",zap-crl@ukr.net/0612839770,2322189005,720.307,216.8897,0.0655,0.2422,1.125,215.45700000000005
32803541,"Сільськогосподарське товариство з обмеженою відповідальністю ""ДЄМЄТРА""","63042, Харківська область, Валківський район, с.Сніжків, вул.17 Вересня, 11-А",/050-165-47-34,6321287501,718.7,128.9,0.06,0.52,0.62,127.7
37175974,ТОВ «КНЯЖИЙ ХЛІБ»,"07400, Київська обл., м. Бровари, вул. Гагаріна, 26",info@econvp.com.ua/(044)2095107,3221284001,717.827,578.251,0.024,0.0,0.4,577.827
02004309,Ізяславська центральна районна лікарня,"Хмельницька область, Ізяславський район, м. Ізяслав, вул. Б.Хмельницького, 47",icrl_iz@ukr.net/(03852)4-05-87,6822110100,717.668,112.9804,0.0504,0.69,0.172,112.068
35073580,"Товариство з обмеженою відповідальністю ""Реметалл""","61035, м.Харків, вул.Каштанова, 29",/713-83-02,6310136900,717.1,30.335,0.028000000000000004,0.12000000000000001,9.937000000000001,20.25
32499954,"ТОВ ""Лиман""","67452, Одеська обл, Роздільнянський р-он, смт. Лиманське, вул. Кірова, 195",/0485350746,5123955400,716.865,565.5195,0.006,0.18,0.6435,564.69
22445004,"ТОВ ""Прінт-Пі""","65026, м. Одеса , Приморський р-н, вул. Дерибасівська 13",solid1@ukr.net/048 7384853,5110137500,716.832,76.96,0.128,0.0,0.0,76.832
01984263,"КНП ЛОР ""Львівська обласна інфекційна клінічна лікарня""","79010, м. Львів, вул. Пекарська, 54",infekcia@ukr.net/0322755405,4610137200,716.444,248.53759999999997,0.0936,0.0,0.0,248.444
33369342,"ФЕРМЕРСЬКЕ ГОСПОДАРСТВО ""ДЖАЛ""","62620, Харківська обл, Великобурлуцький район, с. Вільхуватка, вул. Харченка, буд.8",/0577483027,6321484003,716.406,10.634,0.1,0.4,0.128,10.006
14313725,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""СМІЛЯНСЬКИЙ МАШИНОБУДІВНИЙ ЗАВОД""","20700, Черкаська обл., м. Сміла, вул. Незалежності, буд. 67",dpdgxrist@gmail.com/0984590942,7110500000,716.294,276.7384,0.0844,0.0,0.36,276.29400000000004
19473965,"ФІРМА ""ПОЛІДЕЯ"" У ФОРМІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","61044, м. Харків, проспект Московський, 257",/717-27-53,6310138500,715.9104,6.0524000000000004,0.142,0.0,0.0,5.9104
22395766,"ТзОВ ""Львівський центр по розвитку та захисту господарських формувань""",4610137200,/0324564172,4610137200,715.532,8.7716,0.0196,1.22,0.0,7.532
00291109,"ПрАТ ""Дрогобицьке заводоуправління будівельних матеріалів""","82100, Львівська обл., м. Дрогобич, вул. Трускавецька, 73",dzubm@ukr.net/0324431505,4610600000,715.532,8.7716,0.0196,1.22,0.0,7.532
39065835,"Фермерське господарство ""Земське""","63751, Харківська область, Куп’янський район, с. Глушківка, вул.Миру, 92",/05742-2-90-51,6323781001,715.355,134.805,0.055,0.5,1.145,133.10500000000002
