EDRPOU,Name,Address,Contacts,KOATUU,Wastes_pzuv, Wastes_tonnes,amount_I,amount_II,amount_III,amount_IV
32713212,"ДП ""Фарматрейд""","82100, Львівська обл., м. Дрогобич, вул. Самбірська, 85",/0324439994,4610600000,688.5699999999999,18.704,0.134,0.0,0.0,18.57
20804083,"ПрАТ ""Воютицький цегельний завод""","81453, Львівська обл., Самбірський р-н., с. Воютичі, вул. Шкільна, 10А",/0323641325,4624282200,687.6,687.6,0.0,0.0,0.0,687.6
30650679,"ТзОВ ""Завод Електронпобутприлад""","79038, м. Львів, вул. Зелена, 251",office@epp.eletron.ua/2704141,4610136800,684.4079999999999,215.26300000000003,0.045,0.4,0.9099999999999999,213.908
38169055,"ТОВ ""Галіція-Трейд""","81500, Львівська обл., Городоцький р-н., м. Городок",a.barniak@tbfruit.com/0323132784,4620910100,683.5,134.42,0.02,0.9,0.0,133.5
40236036,Новокалинівський міський центр первинної медичної (медико-санітарної) допомоги,"81464, Львівська обл., Самбірський р-н., м. Новий Калинів, пл. Авіації, 2",/323622450,4624210300,682.5,82.62,0.12,0.0,0.0,82.5
02777916,"ТзОВ ""Стрийтеплиця""","82464, Львівська обл., Стрийський р-н., с. Станків, вул. Січових Стрільців, 79",striiteplitsya@gmail.com/0503739588,4600000000,681.105,474.02,0.0,0.415,0.0,473.605
19164218,"ВТП ""Автосервіс"" ОПЛ","79034, м. Львів, вул. проф. Буйка, 14",/03222703666,4610136800,680.22,114.69319999999999,0.0732,0.4,0.0,114.22000000000001
13815844,"ТзОВ ""Свитязь""","79022, м. Львів, вул. Городоцька, 174",zorivchak.o@gmail.com/2403993,4610100000,678.282,59.620000000000005,0.1,0.238,0.0,59.282000000000004
00308235,"ТДВ ""ЛВВТП ""Прогрес""","м. Львів, вул. Жовківська, 30",/0322523242,4600000000,672.297,72.417,0.12,0.0,0.0,72.297
30028622,"ТзОВ ""Дунапак-Україна""","81500, Львівська обл., Жидачівський р-н., м. Ходорів, вул. Стрілецька, 11",/067226622,4621510500,672.224,24.71,0.09,0.396,0.0,24.224
22372280,Приватне підприємство’’Майя’’,"81110, Львівська обл., Пустомитівський р-н, с.Зимна Вода, вул. Галицька, 42",borys0@ukr.net/032 244-08-19,4610136300,660.674,660.674,0.0,0.0,0.0,660.674
35563545,"ТОВ ""Употек Україна""","80500, Львівська обл., м. Буськ, вул. Промислова, 6Г",/0326421293,4620610100,659.55,84.89,0.09,0.25,0.0,84.55
13808778,"ТзОВ ""РЕМАВТОТРАНС""","79035, львівська обл., м. Львів, вул. Бузкова, 13",/240-40-56,4610136800,653.28,1.856,0.012,1.1440000000000001,0.42,0.28
20856507,"ТзОВ ""112 Україна""","79060, Львівська обл., м. Львів, вул. Ак. Підстригача, 6",/0503708818,4610136900,651.7,36.4033,0.0033,1.2,0.0,35.2
00309536,ТДВ Самбірська швейна фабрика,"81400 Львівська обл., м.Самбір, вул.Музейна 6.",Uljana_Winjarska@i.ua/0323634389,4610900000,649.73,284.21000000000004,0.027999999999999997,0.45200000000000007,0.0,283.72999999999996
32703911,"ДП ""Юліус Кох Україна""","81600, м. Миколаїв, вул. Львівське Шосе, 3",/03241 51255,4623010100,640.0,40.12,0.12,0.0,0.0,40.0
32234448,"ТОВ ""ЛАМЕЛА""","81050, Львівська обл., Яворівський р-н., с. Новий Яр",office@lamela.com.ua/0322408266,4625884509,634.4,125.15,0.03,0.72,0.0,124.4
39670260,"ТзОВ ""Інсталпласт""","81500, Львівська обл., м. Городок, вул. Біласа, 35",/0323130033,4620910100,631.8,112.462,0.042,0.62,0.0,111.80000000000001
13827764,"ВТП ""Фірма Старт""","81160, Львівська обл., Пустомитівський р-н., смт. Щирець, вул. Вишнева, 21",glassstar@ukr.net/0322614797,4623655500,616.2,37.036,0.036000000000000004,0.8,0.0,36.2
41264153,"АТ ""Українська залізниця"" філія ""Енергоремтранс"" ВП ""Будівельно-монтажний поїзд Стрий""","03680, м. Київ, вул. Тверська, 5",/0324557202,4611200000,615.7760000000001,35.439,0.0,1.163,0.0,34.276
01984292,"КНП ""Пологовий клінічний будинок No1 м. Львова""","79014, м. Львів, вул. Мечнікова, 8",/0322759131,4610137200,614.896,544.7873000000001,0.009300000000000001,0.0,0.48200000000000004,544.296
37792058,Приватне підприємство Гефест Авто,"м.Стрий,вул.Сколівська 9",gefestavto@gmail.com/0967012449,4611200000,612.88,58.967,0.017,0.0,9.57,49.38
14344944,"ТзОВ ""Віденська кава""","79069, м. Львів, вул. Шевченка, 317 А",/0322971046,4610100000,608.4359999999999,106.0365,0.1005,0.0,0.0,105.936
25240691,"ДП ""Стрийлісопродукт"" Фірми ""Лайстенфабрік Арнольд Деппе ГмбХ КО""","82427, Львівська обл., Стрийський р-н., с. Добряни, вул. Стрийська, 3А",/024540062,4625381001,608.38,258.58500000000004,0.055,0.15000000000000002,0.0,258.38
05468067,"ТзДВ ""Галант""","80600, Львівська обл., м. Броди, вул. Золота, 15",/0326627212,4620310100,605.2,599.2012000000001,0.0012,0.0,0.0,599.2
20786681,"ТзОВ Бродівська ""Хлібопекарня ""Колосок""","Львівська обл., м. Броди, вул. Івана Франка, 44",/0673631222,4620310100,604.35,4.470000000000001,0.12,0.0,0.0,4.35
38456790,"ТзОВ ""Гал-Кат""","45008, Волинська обл., м. Ковель, вул. М. Левицького, 75А/3",galkat@galkat.com/0322995006,4610136300,598.4,168.99,0.03,0.56,0.0,168.4
00136863,"ТзДВ ""Бориславський експериментальний ливарно-механічний завод""","82300, Львівська обл., м. Борислав, пров. Губицький, 1",info.belmz@gmail.com/067-160-66-69,4610300000,597.8,413.00800000000004,0.018000000000000002,0.19,0.0,412.8
32789874,"ТОВ ""Західно-український гольф та кантрі клуб""","81080, Львівська обл., Яворівський р-н., с. Лозино, вул. Рівці, 10",/0676743701,4625885201,596.62,15.91,0.06,0.0,5.73,10.120000000000001
22362867,"ПП ""НВПП ""Спаринг-Віст Центр""","79026, м. Львів, вул. В. Великого, 33",/0322423391,4610136900,594.252,13.568000000000001,0.096,0.2,0.02,13.252
23976347,"ПАТ ""Стрийський хлібокомбінат""","82462, Львівська обл., Стрийський р-н., с. Слобітка, вул. Колеси, 4",/024553252,4625384605,592.59,235.355,0.05,0.21500000000000002,0.0,235.08999999999997
37041524,"ТзОВ ""Ніко Захід Преміум""","79019, м. Львів, вул. Липинського, 50 Б",/2989551,4610100000,591.229,57.010999999999996,0.032,0.75,0.0,56.229
37136301,"ТзОВ ""Світанок Ойл Трейд""","80316, Львівська обл., Жовківський р-н., м. Рава-Руська, вул. Лугова, 27",/0 800 309 077,4622710400,580.0,30.56,0.06,0.5,0.0,30.0
35749278,"Приватне підприємство ""Дан Авто""","81054,Львівська обл, Яворівський р-н, м. Новояворівськ, вул. С.Бандери ,23",dan_avto@ukr.net/0975030193,4625810500,579.5,20.62,0.0,1.1199999999999999,0.0,19.5
01996651,"КНП ""4-а міська клінічна лікарня м. Львова""","79005, м. Львів, вул. Стецька, 3",/0322602103,4610136600,575.8720000000001,216.079,0.057,0.15000000000000002,0.0,215.872
01554278,"ПАТ ""Львівський Елегант""","79035 м. Львів ву3л. Зелена, 147",lvivelegant@ukr.net/(032)2700030,4610136800,570.2,330.248,0.048,0.0,0.0,330.2
22393997,"Приватна фірма ""Білаки""","81460, Львівська обл., Самбірський р-н., с. Стрілковичі, вул. Нова, 6",/067 737 7408,4624287901,561.9,158.2306,0.0006,0.8,0.03,157.4
38667298,"ТзОВ ""Крассула-Д""","81555, Львівська обл., Городоцький р-н., смт. Великий Любінь",galja_d@ukr.net/0679864226,4620955300,558.5440000000001,558.5440000000001,0.0,0.0,0.0,558.5440000000001
22700071,МКП Новояворівськводоканал,"Львівська обл., Яворівський р-н., м. Новояворівськ, вул. Пасічника, 1",nvoda@ukr.net/032-256-40282,4625810500,550.1,0.6599999999999999,0.06,0.5,0.0,0.1
22400071,МКП Новояворівськводоканал,"Львівська обл., Яворівський р-н., м. Новояворівськ, вул. Пасічника, 1",nvoda@ukr.net/032-256-40282,4625810500,550.1,0.6599999999999999,0.06,0.5,0.0,0.1
35382784,"ТзОВ ""Балтом Україна""","79040, м. Львів, Залізничний р-н., вул. Городоцька, 367а",/0322950736,4610136300,542.344,1.428,0.0,1.084,0.0,0.344
20815193,"ПП ""СтеПТер""","79495, м. Львів-Винники, вул. Шептицького, 29",/0322960008,4610160300,513.76,108.84100000000001,0.081,0.0,0.0,108.75999999999999
23956161,"СП ТзОВ ""ПЛАСТРЕСУРС""","Північна,1А",peiruna@gmail.com/0672682615,4610100000,513.4,12.4004,0.0004,1.0,0.0,11.4
32704124,"ТзОВ ""СОФАС""","80040, Львівська обл., Сокальський р-н., смт. Жвирка, вул. Лесі Українки, 32",/032-57-46-99,4624855300,502.4242,52.5142,0.09,0.0,0.0,52.4242
25240870,"ВП ""Стрийські магістральні електричні мережі"" ДП НЕК ""Укренерго""","82400, м.Стрий, вул.Я.Купала,8",we=st-kanc@ua.energy/245 5-46-02,4611200000,500.39199999999994,130.90519999999998,0.0252,0.488,0.0,130.392
22372966,Товариство з обмеженою відповідальністю «АВКФ Інтерсервіс»,"79024, Україна, м.Львів, вул.Богданівська, 42",borys0@ukr.net/+380678500323,4610137200,496.345,56.43300000000001,0.08799999999999998,0.0,0.0,56.34499999999999
08563978,"ДУ ""Львівська установа виконання покарань (No19)""","79007, м. Львів, вул. Городоцька No20",/0322613392,4610136600,496.0,496.0,0.0,0.0,0.0,496.0
00291115,"ТзДВ ""Пустомитівське заводоуправління вапнових заводів""","81100, Львівська обл., м. Пустомити, вул. Привокзальна, 25",/(032)3041381,4623610100,493.884,2.8653,0.0003,0.981,0.0,1.884
33617546,"КЗ ЛОР ""Львівський обласний центр громадського здоров'я""","79008, м. Львів, вул. Лисенка, 45",/0322751923,4610137200,490.63599999999997,55.723,0.087,0.0,0.0,55.635999999999996
20845840,"МКП ""Сокальводоканал""","80001, Львівська обл., м. Сокаль, вул. Героїв УПА, 23",sokalvod@meta.ua/0325773726,4624810100,486.0350000000001,90.49099999999999,0.035,0.428,0.14300000000000002,89.885
28198154,ФОП Щуйко Маріанна Романівна,"79066, м. Львів, вул. Кавалерідзе, 9/20",/0975418540,4610137200,480.4,100.998,0.018000000000000002,0.58,0.0,100.4
37135973,"ТзОВ ""Стрийінвест""","82420, Львівська обл., м. Стрий, вул. Бачинської, 4/71",/024544505,4611200000,477.14,62.61000000000001,0.04,0.43000000000000005,0.0,62.14
33465360,"ТзОВ ""Великолюбінське""","815550, Львівська обл., Городоцький р-н., смт. Великий Любінь, вул. Львівська, 192 Ж",velykoliubinske@ukr.net/0323154478,4600000000,476.755,476.755,0.0,0.0,0.0,476.755
03348962,"ЛКП ""Шляхово-ремонтне підприємство Залізничного району""","79018, м. Львів, вул. Стороженка, 11",/0322330122,4610136300,474.7,7.2621,0.0021,0.9,0.16,6.2
35217535,"ТзОВ ""Термопласт Плюс""","82160, Львівська обл., Дрогобицький р-н., смт. Меденичі, вул. Дрогобицька, 11",/0324470333,4621255400,473.0,473.0,0.0,0.0,0.0,473.0
33506244,"Фермерське Господарство ""Птиця""","81712, Львівська обл., Жидачівський р-н., с. Репехів, вул. Квітнева, 2",/0322453667,4621580305,468.6,333.62699999999995,0.027,0.0,0.0,333.6
22344556,"ТзОВ ""Озон""","81500, Львівська обл., м. Городок, вул. Комарнівська, 66",/0323130779,4620910100,465.7,1.171,0.051,0.42,0.0,0.7
02470371,"ПрАТ ""Львівська фабрика паперово-білових виробів ""Бібльос""","79013, м. Львів, вул. Японська, 7",admin@biblios.com.ua/(032)235-07-10,4610136900,464.6,244.64399999999998,0.044,0.0,0.0,244.60000000000002
38201381,"ТзОВ ""Біотермал""","80100, Львівська обл., м. Червоноград, вул. Львівська, 36",/0975839262,4611800000,463.0,463.0,0.0,0.0,0.0,463.0
31417252,"ПП ""Галм'ясо""",462128240,galmyaso@ukr.net/0976108451,4621284000,456.035,371.052,0.017,0.0,0.0,371.035
03114773,"ТзДВ ""Червоноградське АТП-14628""","80100, Львівська обл., м. Червоноград, вул. Св. Володимира, 113",/0324923012,4611800000,453.6,42.006,0.006,0.75,0.15,41.1
23889527,"ПП ""Лата""","81151, Львівська обл., Пустомитівський р-н., с. Давидів, вул. Львівсбка, 2А",lata.net.ua@gmail.com/032-243-91-43,4623682401,452.911,452.911,0.0,0.0,0.0,452.911
31417137,"ТОВ ""ТРАК СЕРВІС ЛЬВІВ""","81551, Львівська обл., Городоцький р-н., с. Воля Бартатівська, вул. Львівська, 33",/0323132971,4620980803,452.24,2.33,0.09,0.0,0.0,2.24
32409457,"ТзОВ ""ГАЛІНДУСТРІЯ""","79035, м. Львів, вул. Земельна, 22",/0000000,4610137500,450.828,60.906000000000006,0.07800000000000001,0.0,0.0,60.828
33665762,"ПП автоцентр ""Ера""","79019, м. Львів, вул. Липинського, 36",/0322444900,4610137500,450.03099999999995,43.8255,0.0445,0.0,3.75,40.031
22411887,"ТзОВ ""Олмар""",м. Львів вул. Зелена 204,office@olmar.net.ua/240-51-61,4610136800,439.4,25.203,0.003,0.8,0.0,24.4
30909779,"Спільне українсько-польське підприємство ТзОВ ""ЯЦ-БОЛ""","81013, Львівська обл., Яворівський р-н., смт. немирів, вул. Магерівська, 260",/0000000,4625855900,423.90999999999997,23.990000000000002,0.08000000000000002,0.0,0.0,23.91
33465198,"Комунальне підприємство"" Радехівське міське водоканалізаційне господарство""","м.Радехів Львівська область проспект Відродження,4 80200",kpradekhiv@ukr.net/(03255)4-10-51,4623910100,423.00999999999993,3.85,0.0,0.84,0.0,3.01
30706968,"ТзОВ ""ОКС""","79011, м. Львів, вул. Стуса, 27",/0322760598,4610136600,420.0,90.606,0.006,0.6000000000000001,0.0,90.0
38557859,"ТзОВ ""Тандем""","82100, Львівська обл., Дрогобицький р-н., м. Дрогобич, вул. Самбірська, 87",/0324410394,4610600000,415.4,115.46000000000001,0.06,0.0,0.0,115.4
26113144,"ПАТ ""Укртранснафта"" філія УМГ "" Філії ""Магістральні нафтопроводи ""Дружба""","79000, м. Львів, вул. Липинського, 12",msaramaka@druzhba.lviv.ua/032-291-92-36,4610137500,398.0,168.046,0.046,0.0,0.0,168.0
22401751,"КЗ ЛОР ""Навчально-реабілітаційний центр I-III ступенів ""ГАРМОНІЯ""","82300, Львівська обл., м. Борислав, вул. Короленка, 6",bssi@ukr.net/0505989890,4610300000,393.18,93.24000000000001,0.06,0.0,0.0,93.18
13830007,"ПАТ АТП ""Агротранссервіс""","79040, м. Львів, Залізничний р-н., вул. Городоцька, 367а",/0322971518,4610136300,387.23699999999997,28.602,0.014000000000000002,0.5760000000000001,0.025,27.987000000000002
30665382,"ТзОВ ""Добромиль-Яворів""","81051, Львівська обл., Яворівський р-н., с. Новий Яр",/0325640201,4625810500,386.92,84.5667,0.0527,0.0,0.794,83.72
32181428,"ТзОВ ""Бетонбуд""","79040, м. Львів, вул. Городоцька, 242",/0324245299,4610137500,382.7,42.768,0.068,0.0,0.0,42.7
21248100,"ПП ""Нафтотермінал""","79056, м. Львів, вул. Пластова, 1",Mmakara@gng.com.ua/0673408011,4600000000,376.75,59.266999999999996,0.012,0.0,5.255,54.0
03585069,"ТзОВ ""Буський райагробуд""","80500, Львівська обл., Буський р-н., м. Буськ, вул. Січових Стрільців, 1",/0679041394,4620610100,375.425,28.620000000000005,0.0,0.695,0.0,27.925
02968651,"ТзОВ ""Львівський завод нестандартного обладнання""","81110, Львівська обл., Пустомитівський р-н., с. Зимна Вода, вул. Львівська, No3",/0322952739,4623681600,374.4,75.0,0.0,0.6,0.0,74.4
30420704,"ТзОВ ""Торгово-виробнича фірма ""Агроторг""","82424, Львівська обл., Стрийський р-н., с. Угерсько, вул. Сагайдачного, 7",/0324533175,4625388401,370.76,53.2385,0.0175,0.46099999999999997,0.0,52.76
31527168,"ТзОВ ""ДП НОВОКАСА""","79041, м. Львів, вул. Городоцька, 226",/0322441101,4610136300,369.948,369.948,0.0,0.0,0.0,369.948
30648875,"ТзОВ ""Віконт-П""","81085, Львівська обл., Яворівський р-н., с. Рясне-Руське, вул. Паркова, 14",/032 297 09 79,4625887500,364.65,27.317,0.066,0.0,0.151,27.1
37928981,"ТзОВ ""Млинар""","81340, Львівська обл., м. Судова Вишня, вул. Лісозаводська, 5Б",/0322452423,4622410500,360.7,40.763999999999996,0.064,0.0,0.0,40.7
37815169,"ТзОВ ""СПОРТ-ЛІГА""","01014, м. Київ, вул. катерини Білокур, 1/23",sokolovska.yevheniia@sportlife.kiev.ua/0975071947,4610100000,360.6,3.6714,0.07139999999999999,0.0,0.0,3.6
42096080,"ТОВ ""ТБ ПАК""","81500, Львівська обл., Городоцький р-н., м. Городок, вул. Артищівська, буд. 9, корпус 5",/0673388270,4620910000,353.3,53.72,0.02,0.4,0.0,53.3
31818539,"ТОВ ""НЕОМЕД 2007","04123, м. Київ, вул. Западинська, буд. 9-А, оф.12",noemed@ukr.net/0444641672,4610137500,350.086,17.777,0.04,0.0,2.701,15.036000000000001
33010157,"ТзОВ ""ПРОФІЛЬ ПЛАСТ""","Львівська обл., Яворівський р-н., м. Новояворівськ, вул. Мазепи, буд. 12",/0325640973,4625810500,342.4,102.44800000000001,0.048,0.0,0.0,102.4
22369473,"Комерційно-виробнича приватна фірма ""Будекстра""","79069, м. Львів, вул. Брюховицька, 203",budekstra@gmail.com/0322249463,4610137200,342.0,92.5,0.0,0.5,0.0,92.0
03762165,"ПП ""Агро-Прогрес""","80552, Львівська обл., Буський р-н., с. Задвір'я",la74@ua.fm/(0264)41-573,4620682001,341.53,126.96000000000001,0.0,0.43000000000000005,0.0,126.53
22394695,"ТзОВ""Самбірська ГРОД""","Львівська область,місто Самбір,вулиця Шевченка,3",sambirgrod@gmail.com/0970767787,4610900000,340.79999999999995,30.957,0.007,0.54,0.11000000000000001,30.299999999999997
40230521,"ЛФ ТзОВ ""Інститут вертебрології і реабілітації""","м. Львів, вул. Кульпарківська, 99-б",buhlviv@ivr.com.ua/0672080247,4610136800,339.635,99.192,0.0,0.0,4.907,94.285
34659519,"ТзОВ ""Флора-Вест""","81650, Львівська обл., Миколаївський р-н., смт. Розділ, вул. Промислова, 1",Vest08@meta.ua/0978321964,4623055400,333.15000000000003,295.6575,0.0075,0.0,0.0,295.65000000000003
33272023,"ТзОВ ""Технологічно-експериментальний завод""","81100, Львівська обл., м. Пустомити, вул. Глинські, 54",vkuchvara@i.ua/0676736839,4623610100,330.019,6.0838,0.0648,0.0,0.0,6.019
13820029,"ТОВ НВП ""Корпорація КРТ""","81500, Львівська обл., Городоцький р-н., м. Городок, вул. Комарнівська, 66/11",spc@krt.co.ua/0322950208,4623610100,319.8,111.03000000000002,0.03,0.0,1.2,109.80000000000001
09805171,"Філія АТ ""Укрексімбанк"" у м. Львові","79000, м. Львів, пл. Міцкевича, 4",tdubovyy@lv.eximb.com/0322403515,4620310100,317.36,17.419999999999998,0.06,0.0,0.0,17.36
32300010,"ТзОВ ""Бистриця-Керамік""","82100, м. Дрогобич, вул. Зарічна, 34",bystrycial@ukr.net/0985777364,4610600000,310.4,290.44000000000005,0.0,0.04,0.0,290.4
22344562,"ТзОВ ""Фабрика Іграшок""","81562, Львівська обл., Городоцький р-н., м. Комарно, вул. Діброва",komaryk@mail.lviv.ua/0322354944,4620910400,310.0,70.048,0.048,0.0,0.0,70.0
19164221,"ВТП ""Автосервіс"" ОПЛ","79034, м. Львів, вул. проф. Буйка, 14",/03222703666,4610136800,306.78,57.01,0.03,0.2,0.0,56.78
14372355,"ТзОВ ""Оріх""","79032, Львівська обл., м. львів, вул.Пасічна, буд. 51, кв. 14",/0503155443,4622155600,303.1,3.16,0.06,0.0,0.0,3.1
35227700,"ТзОВ ""ППА""","79013, м. Львів, вул. Степана Бандери, 6/1",v.hamkalo@gmail.com/0322940620,4610136600,292.79999999999995,15.355499999999997,0.05550000000000001,0.0,0.0,15.299999999999997
33429262,"ТзОВ ""Фортуна-Захід-М""","80100, Львівська обл., м. Червоноград, вул. Радехівська, 4",/0934855160,4611800000,292.42,292.42,0.0,0.0,0.0,292.42
34754711,"ПП ""Капітальне Будівництво і ремонт""","81052, Львівська обл., Яворівський р-н., с. Старичі, с. Вербляни",/00000000,4625888501,283.06,133.36,0.0,0.3,0.0,133.06
32053671,"ТзОВ ""ЗАХІДНО УКРАЇНСЬКИЙ АВТОМОБІЛЬНИЙ ДІМ""","79054, Львівська обл., м. Львів, вул. Садова, 13/16",/0322511470,4610136300,282.3,25.45,0.0,0.5,0.15,24.8
22354477,ТзОВ*Підприємство*Техно-Сервіс*,80300 м.Жовква вул.Вокзальна 12,techno7service@ukr.net/0677076017,4622710100,277.70000000000005,277.70000000000005,0.0,0.0,0.0,277.70000000000005
05445563,"Комунальне підприємство ""Дрогобичтеплоенерго"" дрогобицької міської ради","82100, Львівська область, м. Дрогобич, вул. Індустріальна,1А",drogobych.teplo@gmail.com/0324427212,4610600000,277.47,17.881999999999998,0.012,0.4,0.0,17.47
13801109,"ПрАТ ""КОНЦЕРН-ЕЛЕКТРОН""","79007, м. Львів, вул. Стороженка, 32",/0322395586,4610136300,273.5,3.554,0.054,0.0,0.0,3.5
32562459,"ПП ""ВО""","Львівська обл., м. Буськ, вул. Львівська, 73",/0980436347,4620610100,271.28000000000003,18.6456,0.0156,0.35,0.0,18.28
33665597,"ТОВ ""ІБР""","81076, Львівська обл., Яворівський р-н., с. Поріччя, вул. Тараса Шевченка, 13А",/0322443083,4625886401,266.44,41.485,0.045,0.0,0.0,41.44
32092375,"ТзОВ ""Богатир""","80074, Львівська обл., Сокальський р-н., м. Великі Мости, вул. Сагайдачного, 33",/0503716071,4624810600,266.2,6.792,0.012,0.38,0.2,6.2
35816223,"Фермерське господарство ""Кимир""","81240,Львівська обл.Перемишлянський р-н.с.Кимир",olga_baran@ukr.net/0974100056,4623388002,257.0,257.0,0.0,0.0,0.0,257.0
31616100,"КП ""Червонограджитлокомунсервіс""","80100, Львівська обл., м. Червоноград, вул. Шевська, буд. 1а",/0324932359,4611800000,255.822,12.309999999999999,0.0,0.488,0.0,11.822
37309203,"ТзОВ ""ХЕЛС МАСТЕР""","82482, Львівська обл., м. Моршин, вул. Паркова, 2",/00000000,4610700000,250.95,175.965,0.015,0.0,0.0,175.95
32126739,"ТзОВ НВП ""Техноваги""","79066, м. Львів, вул. Надійна, буд. 3",waga.ing@gmail.com/38(032)2451919,4610136800,245.186,130.209,0.023,0.0,0.0,130.186
14331367,"ТзОВ ""Компанія ""Грифон""","79005, м. Львів, пл. Шевченка, 5",/0322954782,4610136600,238.296,238.296,0.0,0.0,0.0,238.296
35546100,"ТзОВ ""Бетоніка""","81053, Львівська обл., Яворівський р-н., м. Новояворівськ, вул. Привокзальна, 8",/0975418540,4625810500,234.8095,0.893,0.015,0.3185,0.0,0.5595
33458704,"ТзОВ ""Стрийбудмонтаж""","82434, Львівська обл., Стрийський р-н., с. Дуліби, вул. Шевченка, 133",/024554766,4625382001,229.92000000000002,133.15,0.0,0.19,0.04,132.92000000000002
38991462,"ТзОВ ""Скомекс-Україна""",Львівська обл. Сокальський р-н с.Перетоки вул.Шевченка 86А,skomex@ukr.net/0676752057,4624886802,225.912,12.694600000000001,0.0066,0.316,0.45999999999999996,11.911999999999999
16164262,"ТзОВ ""Данута""","Львівська обл., Жовківський р-н., м. Жовква, вул. Л. Українки, 77",danuta2009@ukr.net/0322589320,4622710100,225.122,0.5720000000000001,0.0,0.45,0.0,0.122
20814288,"ТзОВ ""Пансіонат Славський""","82660, Львівська обл., Сколівський р-н., смт. Славсько, вул. Устияновича, 35",info@slavsk.com.ua/032-5142446,4624555700,223.0,178.00900000000001,0.009000000000000001,0.0,0.0,178.0
22401745,"КЗ ЛОР ""Бориславська загальноосвітня санаторна школа-інтернат I-III""","82300, Львівська обл., м. Борислав, вул. Коновальця, 2",/0679671481,4610000000,213.0,213.0,0.0,0.0,0.0,213.0
22936155,ФОП Палій С.Д.,"80083, Львівська обл., Яворівський р-н., с. Домажир, вул. Солуківська, 1-А",/0967440649,4625883601,210.0,210.0,0.0,0.0,0.0,210.0
40957001,"ТзОВ ""Некст Левел Пласт""","80040, Львівська обл., Сокальський р-н., смт. Жвирка, вул. Львівська,1",/8025774420,4624855300,202.198,4.9670000000000005,0.014,0.255,0.0,4.698
01996622,охорона здоровя,"м.Львів, вул.Ужгородська,1",lubov.petruk@ukr.net/0687870908,4610136600,193.091,193.091,0.0,0.0,0.0,193.091
13808809,"Мале приватне підприємство - фірма ""Тріал""","м. Львів, вул. О. Олеся, 20 кв. 2",/0506651970,4610137200,190.786,70.81,0.024,0.0,0.0,70.786
08563918,"Державна установа ""Дрогобицька виправна колонія (No40)""","82100, місто Дрогобич, вулиця Трускавецька, 77",dvk40@ukr.net/(03244)21125,4610600000,190.70200000000003,128.8044,0.0024,0.1,0.0,128.702
30274892,"СУП ТзОВ ""Термобуд""","81023, Львівська обл., Яворівський р-н., с. Новий Яр",/0325640377,4610137200,190.15,5.8260000000000005,0.016,0.16,0.5,5.15
32993113,"ПП ""Маріте""","80300, Львівська обл., м. Жовква, вул. Л. Українки, 132",mtextilem@gmail.com/(032) 615-67,4622710100,190.0,40.03,0.03,0.0,0.0,40.0
22380463,"ТзОВ ""ПОЛІ ПАК""","81132, Львівська обл., Пустомитівський р-н., с. Малечковичі, вул. Б. Хмельницького, 13",/0322458441,4623686400,183.6,123.612,0.012,0.0,0.0,123.6
13796801,"ТзОВ ""Лінда""","м. Львів, вул. Миколайчука, 24",/2943615,4610137500,181.12199999999999,1.981,0.0,0.359,0.0,1.6219999999999999
37349225,"ТзОВ ""Надрагідробурмаш""","82100, Львівська обл., м. Дрогобич, вул. Бориславська, 82/1",tolubaiev@ngbm.com.ua/0999706121,4610600000,178.2665,22.0795,0.0,0.313,0.0,21.7665
2520334856,ФОП Турчин В.В.,"82427, Львівська обл., Стрийський р-н., с. Добряни, вул. Набережна, 1",/0000000,4625380601,173.58,48.605,0.025,0.0,0.0,48.58
35630511,"ТзОВ ""Компанія ""Політрек""","82400, м. Стрий, вул. Ю. Липи, 6",/03245 4 91 20,4611200000,170.25,5.445,0.015,0.18,0.0,5.25
30618279,"ТОВ ""Європласт""","81050, Львівська обл., Яворівський р-н., смт. Шкло, вул. Сагайдачного, 52",/0322677754,4625856500,161.25,3.7815,0.0315,0.0,0.0,3.75
05460309,"ТзОВ ТВФ ""Ремонтник""","790019 м. Львів, вул. Жовківська,15",ketv700125@rambler.ru/2529071,4610137500,158.416,8.446,0.03,0.0,0.0,8.416
37775781,"ТзОВ ""Медіа Дісплей Продакшн""","79037, Львівська обл., м. Львів, вул. Б. Хмельницького, 212",est_ua@ukr.net/032-244-24-04,4610137200,156.839,38.362700000000004,0.0237,0.0,0.0,38.339
20826363,"ЛКП ""Богданівка""","79054, м. Львів, вул. Гірника, 1а",/(032)292-34-94,4610136300,150.0,0.03,0.03,0.0,0.0,0.0
35621224,"ТзОВ ""Європет""","79056, м. Львів, вул. Гайдучка, 5",/(032)294-86-97,4620000000,148.12,8.399999999999999,0.0,0.28,0.0,8.12
25236666,"ТзОВ ""Львівморепродукти""","79035 м. Львів вул Липова Алея, 5",lmpr.lviv@gmail.com/0322422941,4610137200,147.72,76.7342,0.0142,0.0,0.0,76.72
22356022,"КП ""Жовкватеплоенерго""","80300, Львівська обл., м. Жовква, вул. Лесі Українки, 5",kp_@ukr.net/(03252)21184,4622710100,145.94,3.2206,0.0006,0.28,0.0,2.94
20763941,Рава-Руська районна лікарня Львівської області,"80316, Львівська обл., Жовківський р-н., м. Рава-Руська, вул. Грушевського, 120",ravamed@rambler.ru/00000000,4622710400,145.17600000000004,30.270999999999997,0.015,0.08,0.0,30.176
